connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,fragment_errors,service_type,destination_syn_error_rate,destination_bytes,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0,0.01,0.08,S0,273,0.0,tcp,0.0,1.0,18,0,discard,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.06,S0,201,0.0,tcp,0.0,1.0,3,0,csnet_ns,1.0,0,0,255,0.0,0.06,anomaly
0,0.64,0.64,RSTR,1,0.0,tcp,0.0,0.0,1,0,private,0.05,0,0,133,0.62,0.0,anomaly
0,0.05,0.03,S0,12,0.0,tcp,0.0,1.0,2,0,supdup,0.04,0,0,255,0.01,0.5,anomaly
0,0.0,0.08,S0,201,0.0,tcp,0.0,1.0,20,0,daytime,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,209,0.0,tcp,0.0,1.0,4,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,S0,130,0.0,tcp,0.0,1.0,26,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,1.0,RSTR,1,0.0,tcp,0.0,0.0,1,0,pop_3,0.0,0,0,255,1.0,0.0,anomaly
0,0.0,0.08,S0,227,0.0,tcp,0.0,1.0,14,0,vmnet,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,269,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.01,0.07,S0,116,0.0,tcp,0.0,1.0,6,0,private,1.0,0,0,170,0.0,0.07,anomaly
17297,1.0,0.73,RSTR,2,0.0,tcp,0.0,0.0,2,0,other,0.0,0,0,255,1.0,0.0,anomaly
0,1.0,0.0,SF,1,1.0,icmp,0.0,0.0,222,0,eco_i,0.0,0,0,1,0.0,0.0,anomaly
0,0.0,0.02,S0,3,0.0,tcp,0.0,1.0,52,0,ftp_data,1.0,0,0,255,0.0,0.0,anomaly
0,0.0,0.07,S0,247,0.0,tcp,0.0,1.0,16,0,ftp_data,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,122,0.0,tcp,0.0,1.0,17,0,ldap,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,1.0,S0,511,0.0,tcp,0.0,1.0,2,0,X11,0.16,0,0,255,0.84,1.0,anomaly
0,0.0,0.05,S0,137,0.0,tcp,0.0,1.0,18,0,login,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.0,SF,1,0.5,icmp,1.0,0.0,54,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,1.0,0.22,SF,16,0.0,udp,0.0,0.0,11,0,private,0.0,0,0,255,0.0,0.25,anomaly
0,0.0,0.07,S0,176,0.0,tcp,0.0,1.0,7,0,Z39_50,1.0,0,0,255,0.0,0.08,anomaly
0,0.45,0.08,SF,510,0.0,icmp,0.0,0.0,115,0,ecr_i,0.0,0,0,255,0.0,0.0,anomaly
0,1.0,0.0,SF,1,0.51,icmp,1.0,0.0,86,0,eco_i,0.0,0,0,1,0.0,0.0,anomaly
0,0.0,0.07,S0,111,0.0,tcp,0.0,1.0,6,0,courier,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.79,REJ,154,0.0,tcp,0.0,0.0,1,0,private,0.03,0,0,255,0.58,1.0,anomaly
0,0.0,0.08,S0,89,0.0,tcp,0.0,1.0,1,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,55,0.0,tcp,0.0,1.0,19,0,private,1.0,0,0,255,0.0,0.11,anomaly
0,0.0,0.05,S0,110,0.0,tcp,0.0,1.0,32,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.04,0.0,SF,5,0.0,tcp,0.0,0.0,26,0,http,0.0,8314,1,26,0.08,0.0,anomaly
0,0.0,0.06,S0,237,0.0,tcp,0.0,1.0,21,0,Z39_50,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.08,REJ,68,0.0,tcp,0.0,0.0,11,0,private,0.0,0,0,255,1.0,0.09,anomaly
0,0.84,0.85,REJ,1,0.0,tcp,0.0,0.0,1,0,private,0.0,0,0,255,0.84,0.0,anomaly
0,0.0,0.09,S0,296,0.0,tcp,0.0,1.0,4,0,sunrpc,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,REJ,277,0.0,tcp,0.0,0.0,20,0,gopher,0.0,0,0,255,1.0,0.06,anomaly
0,0.0,0.08,S0,224,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.07,S0,133,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.07,S0,232,0.0,tcp,0.0,1.0,16,0,iso_tsap,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,105,0.0,tcp,0.0,1.0,8,0,telnet,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.0,SF,1,0.0,tcp,0.0,0.0,1,0,http,0.0,8314,1,1,0.0,0.0,anomaly
0,0.0,0.07,S0,220,0.0,tcp,0.0,1.0,13,0,echo,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,128,0.0,tcp,0.0,1.0,1,0,efs,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,171,0.0,tcp,0.0,1.0,5,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.01,0.02,S0,15,0.0,tcp,0.0,0.96,57,0,telnet,0.98,0,0,97,0.0,0.0,anomaly
0,0.0,0.06,S0,211,0.0,tcp,0.0,1.0,19,0,netstat,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,250,0.0,tcp,0.0,1.0,20,0,other,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,295,0.0,tcp,0.0,1.0,24,0,netstat,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.09,S0,252,0.0,tcp,0.0,1.0,13,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,100,0.0,tcp,0.0,1.0,18,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.07,S0,28,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.14,anomaly
0,0.0,0.07,S0,235,0.0,tcp,0.0,1.0,3,0,Z39_50,1.0,0,0,255,0.0,0.07,anomaly
0,0.01,0.0,SF,4,0.0,tcp,0.0,0.01,67,0,http,0.01,8314,1,67,0.01,0.0,anomaly
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,8314,1,255,0.04,0.0,anomaly
0,0.0,0.08,S0,263,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.08,REJ,265,0.0,tcp,0.0,0.0,17,0,ftp_data,0.0,0,0,255,1.0,0.06,anomaly
0,1.0,0.0,SF,1,0.51,icmp,1.0,0.0,96,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.0,0.05,S0,113,0.0,tcp,0.0,1.0,5,0,courier,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,75,0.0,tcp,0.0,1.0,19,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.07,S0,119,0.0,tcp,0.0,1.0,7,0,systat,1.0,0,0,255,0.0,0.06,anomaly
0,0.01,0.06,SF,5,0.0,tcp,0.0,0.0,7,0,finger,0.01,196,0,155,0.0,0.0,anomaly
0,0.0,0.07,S0,199,0.0,tcp,0.0,1.0,8,0,auth,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.06,REJ,146,0.0,tcp,0.0,0.0,12,0,private,0.0,0,0,255,1.0,0.05,anomaly
0,0.02,0.03,S0,65,0.0,tcp,0.0,1.0,58,0,http,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,7,0.0,tcp,0.0,1.0,7,0,http,1.0,0,0,255,0.0,0.0,anomaly
0,0.0,0.05,S0,209,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.06,anomaly
9741,1.0,0.74,RSTR,2,0.0,tcp,0.0,0.0,2,0,other,0.0,0,0,255,1.0,0.0,anomaly
0,0.0,0.08,S0,195,0.0,tcp,0.0,1.0,8,0,private,1.0,0,0,255,0.0,0.08,anomaly
0,0.02,1.0,SF,1,0.22,tcp,0.0,0.0,9,0,finger,0.0,0,0,60,0.92,0.0,anomaly
0,1.0,0.0,SF,1,1.0,icmp,0.0,0.0,49,0,eco_i,0.0,0,0,1,0.0,0.0,anomaly
0,0.18,0.04,SF,511,0.0,icmp,0.0,0.0,45,0,ecr_i,0.24,0,0,255,0.02,0.0,anomaly
0,0.0,0.06,S0,174,0.0,tcp,0.0,1.0,13,0,echo,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.09,S0,202,0.0,tcp,0.0,1.0,1,0,daytime,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.06,S0,227,0.0,tcp,0.0,1.0,15,0,time,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.07,S0,56,0.0,tcp,0.0,1.0,4,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.08,S0,122,0.0,tcp,0.0,1.0,12,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.01,0.1,S0,108,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,185,0.0,0.06,anomaly
0,0.0,0.08,S0,263,0.0,tcp,0.0,1.0,7,0,ftp_data,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,289,0.0,tcp,0.0,1.0,5,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,128,0.0,tcp,0.0,1.0,19,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.07,S0,225,0.0,tcp,0.0,1.0,20,0,ftp_data,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.04,S0,105,0.0,tcp,0.0,1.0,12,0,courier,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,RSTO,255,0.0,tcp,0.0,0.0,8,0,daytime,0.0,0,0,255,1.0,0.06,anomaly
0,1.0,0.0,SF,1,1.0,icmp,0.0,0.0,143,0,eco_i,0.0,0,0,1,0.0,0.0,anomaly
0,0.0,0.07,S0,146,0.0,tcp,0.0,1.0,3,0,whois,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.05,S0,150,0.0,tcp,0.0,1.0,21,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,RSTO,103,0.0,tcp,0.0,0.0,4,0,other,0.0,0,0,255,1.0,0.06,anomaly
0,0.0,0.07,REJ,102,0.0,tcp,0.0,0.0,2,0,courier,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.72,REJ,176,0.0,tcp,0.0,0.0,1,0,private,0.01,0,0,255,0.67,1.0,anomaly
0,1.0,0.18,SF,64,0.0,udp,0.0,0.0,60,0,private,0.0,0,0,255,0.0,0.08,anomaly
0,0.85,0.01,SF,1,0.0,udp,0.0,0.0,139,0,private,0.0,0,0,163,0.0,0.0,anomaly
0,0.0,0.06,S0,205,0.0,tcp,0.0,1.0,18,0,netstat,1.0,0,0,255,0.0,0.06,anomaly
0,0.49,0.02,SF,511,0.0,icmp,0.0,0.0,126,0,ecr_i,0.02,0,0,255,0.0,0.0,anomaly
0,0.0,0.06,S0,207,0.0,tcp,0.0,1.0,19,0,imap4,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.06,S0,242,0.0,tcp,0.0,1.0,20,0,private,0.99,0,0,200,0.0,0.05,anomaly
0,0.0,0.08,S0,64,0.0,tcp,0.0,1.0,14,0,nnsp,1.0,0,0,255,0.0,0.09,anomaly
0,0.0,1.0,REJ,511,0.0,tcp,0.0,0.0,1,0,other,0.09,0,0,255,0.91,1.0,anomaly
2,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,52,0,ftp,0.0,2445,1,224,0.01,0.0,anomaly
0,0.0,0.03,S0,22,0.0,tcp,0.0,1.0,48,0,finger,1.0,0,0,255,0.0,0.18,anomaly
0,0.55,0.02,SF,89,0.0,udp,0.0,0.0,89,3,private,0.0,0,0,161,0.0,0.0,anomaly
0,0.0,0.05,S0,100,0.0,tcp,0.0,1.0,8,0,efs,1.0,0,0,255,0.0,0.05,anomaly
0,0.01,0.0,SF,2,0.0,tcp,0.0,0.0,118,0,http,0.0,8314,1,118,0.02,0.0,anomaly
0,0.0,0.05,S0,215,0.0,tcp,0.0,1.0,11,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,132,0.0,tcp,0.0,1.0,29,0,ssh,1.0,0,0,255,0.0,0.06,anomaly
0,0.26,0.76,SF,26,0.0,udp,0.0,0.0,12,0,private,0.16,74,0,255,0.58,0.12,anomaly
0,0.0,0.07,S0,146,0.0,tcp,0.0,1.0,4,0,nnsp,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,RSTO,114,0.0,tcp,0.0,0.0,8,0,uucp,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.05,S0,86,0.0,tcp,0.0,1.0,8,0,http_443,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,REJ,280,0.0,tcp,0.0,0.0,11,0,mtp,0.0,0,0,255,1.0,0.06,anomaly
98,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,4,0,telnet,0.0,8356,1,255,0.0,0.0,anomaly
0,0.0,0.06,S0,85,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.09,S0,45,0.0,tcp,0.0,1.0,4,0,netstat,1.0,0,0,255,0.0,0.13,anomaly
0,1.0,0.0,SF,1,0.52,icmp,1.0,0.0,25,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.0,0.07,S0,11,0.0,tcp,0.0,1.0,26,0,telnet,1.0,0,0,255,0.0,0.27,anomaly
0,0.0,0.06,REJ,118,0.0,tcp,0.0,0.0,16,0,courier,0.0,0,0,255,1.0,0.07,anomaly
0,0.67,0.33,SF,2,0.16,tcp,0.0,0.0,38,0,ftp_data,0.0,0,1,6,0.0,0.0,anomaly
0,0.0,1.0,SF,1,0.0,udp,0.0,0.0,1,0,private,0.22,0,0,255,0.78,0.0,anomaly
0,0.0,0.07,REJ,273,0.0,tcp,0.0,0.0,19,0,uucp_path,0.0,0,0,255,1.0,0.06,anomaly
1,0.35,0.13,RSTOS0,90,0.0,tcp,0.0,0.67,3,0,private,0.27,0,0,255,0.08,0.37,anomaly
0,0.0,0.07,RSTO,118,0.0,tcp,0.0,0.0,4,0,exec,0.0,0,0,255,1.0,0.06,anomaly
0,0.0,0.08,S0,236,0.0,tcp,0.0,1.0,8,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.06,SF,52,0.0,udp,0.0,0.0,91,0,private,0.0,0,0,255,0.0,0.08,anomaly
0,0.0,0.05,S0,271,0.0,tcp,0.0,1.0,18,0,ftp,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.08,S0,282,0.0,tcp,0.0,1.0,11,0,ftp,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.08,S0,241,0.0,tcp,0.0,1.0,7,0,pop_2,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.08,S0,53,0.0,tcp,0.0,1.0,13,0,private,1.0,0,0,255,0.0,0.09,anomaly
5043,1.0,0.0,SF,1,0.14,tcp,0.29,0.02,42,0,ftp_data,0.0,0,1,7,0.0,0.0,anomaly
0,0.0,0.07,S0,228,0.0,tcp,0.0,1.0,7,0,uucp_path,1.0,0,0,255,0.0,0.07,anomaly
0,0.01,0.04,S0,61,0.0,tcp,0.0,1.0,42,0,ftp_data,1.0,0,0,255,0.0,0.07,anomaly
0,0.01,0.02,S0,7,0.04,tcp,0.0,0.96,45,0,finger,0.99,0,0,169,0.0,0.43,anomaly
0,0.0,0.04,S0,21,0.0,tcp,0.0,1.0,41,0,finger,1.0,0,0,255,0.0,0.19,anomaly
0,0.0,0.07,S0,283,0.0,tcp,0.0,1.0,3,0,time,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,1.0,REJ,435,0.0,tcp,0.0,0.0,1,0,other,0.06,0,0,255,0.94,1.0,anomaly
0,0.0,0.06,S0,293,0.0,tcp,0.0,1.0,12,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.02,0.05,RSTR,1,0.0,tcp,0.0,0.0,1,0,daytime,0.0,0,0,172,0.03,0.0,anomaly
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,8314,1,255,0.06,0.0,anomaly
0,0.0,0.09,S0,147,0.0,tcp,0.0,1.0,5,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.09,S0,238,0.0,tcp,0.0,1.0,4,0,Z39_50,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,227,0.0,tcp,0.0,1.0,18,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.11,0.0,S0,10,0.2,tcp,0.0,0.9,10,0,telnet,1.0,0,0,9,0.0,0.2,anomaly
0,0.0,1.0,REJ,480,0.0,tcp,0.0,0.0,1,0,private,0.08,0,0,255,0.92,1.0,anomaly
0,0.0,0.09,S0,199,0.0,tcp,0.0,1.0,1,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,1.0,0.0,SF,1,0.5,icmp,1.0,0.0,66,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.01,0.0,SF,2,0.0,tcp,0.0,0.0,100,0,http,0.0,8314,1,100,0.01,0.0,anomaly
0,0.0,0.07,S0,149,0.0,tcp,0.0,1.0,4,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.0,SF,1,0.51,icmp,1.0,0.0,87,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.0,0.07,S0,250,0.0,tcp,0.0,1.0,9,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,286,0.0,tcp,0.0,1.0,21,0,hostnames,1.0,0,0,255,0.0,0.05,anomaly
0,0.14,0.05,SF,12,0.0,udp,0.0,0.0,12,3,private,0.0,0,0,84,0.0,0.0,anomaly
0,0.0,0.05,S0,100,0.0,tcp,0.0,1.0,2,0,uucp,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,1.0,REJ,363,0.0,tcp,0.0,0.0,1,0,other,0.08,0,0,255,0.9,1.0,anomaly
0,0.01,0.01,S0,13,0.0,tcp,0.0,0.97,75,0,telnet,0.99,0,0,135,0.0,0.0,anomaly
0,0.0,0.07,S0,208,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,300,0.0,tcp,0.0,1.0,2,0,daytime,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.07,S0,184,0.0,tcp,0.0,1.0,12,0,netstat,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.06,S0,131,0.0,tcp,0.0,1.0,4,0,courier,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,128,0.0,tcp,0.0,1.0,4,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.04,0.08,REJ,123,0.0,tcp,0.0,0.0,10,0,private,0.0,0,0,24,1.0,0.06,anomaly
0,1.0,0.06,SF,74,0.0,udp,0.0,0.0,111,0,private,0.0,0,0,255,0.0,0.05,anomaly
0,0.11,0.03,SF,1,0.0,udp,0.0,0.0,9,0,private,0.0,0,0,79,0.0,0.0,anomaly
0,0.0,0.05,S0,223,0.0,tcp,0.0,1.0,23,0,mtp,1.0,0,0,255,0.0,0.05,anomaly
0,0.89,0.01,SF,511,0.0,icmp,0.0,0.0,227,0,ecr_i,0.0,0,0,255,0.0,0.0,anomaly
0,0.0,0.05,S0,268,0.0,tcp,0.0,1.0,19,0,systat,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,S0,133,0.0,tcp,0.0,1.0,4,0,sunrpc,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.0,SF,1,0.5,icmp,1.0,0.0,98,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.0,0.07,S0,273,0.0,tcp,0.0,1.0,9,0,remote_job,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,99,0.0,tcp,0.0,1.0,15,0,http_443,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,REJ,250,0.0,tcp,0.0,0.0,13,0,domain,0.0,0,0,255,1.0,0.06,anomaly
0,0.0,0.06,S0,140,0.0,tcp,0.0,1.0,20,0,http_443,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.05,S0,225,0.0,tcp,0.0,1.0,25,0,echo,1.0,0,0,255,0.0,0.05,anomaly
0,1.0,0.0,SF,68,0.0,icmp,0.0,0.0,255,0,ecr_i,0.0,0,0,255,0.0,0.0,anomaly
12,1.0,0.0,SF,2,0.04,tcp,0.0,0.02,46,0,ftp_data,0.0,0,1,2,0.0,0.0,anomaly
0,0.0,0.08,S0,290,0.0,tcp,0.0,1.0,12,0,hostnames,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,132,0.0,tcp,0.0,1.0,23,0,exec,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,REJ,134,0.0,tcp,0.0,0.0,10,0,private,0.0,0,0,255,1.0,0.06,anomaly
0,0.0,0.06,S0,212,0.0,tcp,0.0,1.0,14,0,private,1.0,0,0,255,0.0,0.07,anomaly
53,0.5,0.0,SF,1,0.0,tcp,0.0,0.0,2,0,telnet,0.0,3860,1,2,0.0,0.0,anomaly
0,0.0,0.07,S0,171,0.0,tcp,0.0,1.0,5,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,132,0.0,tcp,0.0,1.0,11,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,227,0.0,tcp,0.0,1.0,7,0,whois,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.07,REJ,187,0.0,tcp,0.0,0.0,10,0,name,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.07,S0,283,0.0,tcp,0.0,1.0,13,0,link,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,281,0.0,tcp,0.0,1.0,3,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,137,0.0,tcp,0.0,1.0,24,0,kshell,1.0,0,0,255,0.0,0.04,anomaly
0,0.19,0.02,SF,48,0.0,udp,0.0,0.0,48,3,private,0.0,0,0,255,0.0,0.0,anomaly
0,1.0,0.0,SF,1,0.25,icmp,1.0,0.0,63,0,eco_i,0.0,0,0,3,0.0,0.0,anomaly
0,0.0,1.0,REJ,500,0.0,tcp,0.0,0.0,1,0,private,0.08,0,0,255,0.91,1.0,anomaly
37072,1.0,0.5,RSTR,2,0.0,tcp,0.0,0.0,2,0,private,0.0,0,0,255,1.0,0.0,anomaly
0,0.0,0.07,S0,105,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,298,0.0,tcp,0.0,1.0,12,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.08,S0,35,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.11,anomaly
0,0.0,0.07,S0,204,0.0,tcp,0.0,1.0,6,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,297,0.0,tcp,0.0,1.0,20,0,iso_tsap,1.0,0,0,255,0.0,0.06,anomaly
0,0.04,0.02,SF,11,0.0,udp,0.0,0.0,11,3,private,0.0,0,0,255,0.74,0.0,anomaly
0,0.0,0.06,S0,133,0.0,tcp,0.0,1.0,1,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.8,0.0,SF,4,0.0,tcp,0.36,0.5,10,0,imap4,0.5,0,0,10,0.0,0.0,anomaly
0,0.0,0.07,S0,224,0.0,tcp,0.0,1.0,16,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,1.0,0.0,SF,1,0.25,icmp,1.0,0.0,166,0,eco_i,0.0,0,0,2,0.0,0.0,anomaly
0,0.0,0.08,S0,137,0.0,tcp,0.0,1.0,13,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.44,0.02,SF,511,0.0,icmp,0.0,0.0,113,0,ecr_i,0.01,0,0,255,0.02,0.0,anomaly
0,0.0,0.08,S0,55,0.0,tcp,0.0,1.0,14,0,uucp_path,1.0,0,0,255,0.0,0.09,anomaly
0,0.0,0.09,S0,37,0.0,tcp,0.0,1.0,13,0,private,1.0,0,0,255,0.0,0.16,anomaly
0,0.57,0.29,RSTR,1,0.0,tcp,0.0,0.0,1,0,private,0.0,0,0,255,0.57,0.0,anomaly
0,0.49,0.64,SF,14,0.0,udp,0.0,0.0,2,0,private,0.0,0,0,255,0.51,0.64,anomaly
0,1.0,0.0,SF,1,0.31,icmp,1.0,0.0,13,0,eco_i,0.0,0,0,1,0.0,0.0,anomaly
0,0.0,0.07,S0,116,0.0,tcp,0.0,1.0,8,0,nnsp,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,91,0.0,tcp,0.0,1.0,5,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.08,S0,276,0.0,tcp,0.0,1.0,17,0,bgp,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.07,S0,216,0.0,tcp,0.0,1.0,16,0,uucp_path,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,208,0.0,tcp,0.0,1.0,8,0,Z39_50,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.05,S0,260,0.0,tcp,0.0,1.0,14,0,supdup,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.07,REJ,122,0.0,tcp,0.0,0.0,14,0,Z39_50,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.07,S0,112,0.0,tcp,0.0,1.0,14,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.05,REJ,136,0.0,tcp,0.0,0.0,20,0,private,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.07,S0,137,0.0,tcp,0.0,1.0,7,0,private,1.0,0,0,255,0.0,0.05,anomaly
0,0.0,0.06,S0,271,0.0,tcp,0.0,1.0,20,0,daytime,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.09,S0,7,0.0,tcp,0.0,1.0,3,0,ssh,1.0,0,0,255,0.0,0.43,anomaly
0,0.0,0.06,S0,116,0.0,tcp,0.0,1.0,17,0,private,1.0,0,0,255,0.0,0.07,anomaly
0,1.0,0.0,SF,1,0.11,tcp,0.0,0.0,38,0,ftp_data,0.0,0,1,11,0.0,0.0,anomaly
0,0.0,0.07,S0,172,0.0,tcp,0.0,1.0,1,0,echo,1.0,0,0,255,0.0,0.08,anomaly
0,0.0,0.09,S0,190,0.0,tcp,0.0,1.0,10,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.08,S0,110,0.0,tcp,0.0,1.0,10,0,private,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,REJ,220,0.0,tcp,0.0,0.0,2,0,Z39_50,0.0,0,0,255,1.0,0.07,anomaly
0,0.0,0.07,S0,214,0.0,tcp,0.0,1.0,1,0,ftp,1.0,0,0,255,0.0,0.07,anomaly
0,0.0,0.08,S0,274,0.0,tcp,0.0,1.0,11,0,ctf,1.0,0,0,255,0.0,0.06,anomaly
0,0.0,0.07,S0,101,0.0,tcp,0.0,1.0,3,0,http_443,1.0,0,0,255,0.0,0.06,anomaly
