,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
592,0.0,0,0.01,0.0,SF,8,0.02,0,tcp,0.22,0.0,255,1.0,0,0,300,http,0.0,1.0,0.0,9,0.0,0.0,0.11,13788,0,1,91,0.0,0.0,normal
593,0.0,0,0.02,0.0,SF,3,0.03,0,tcp,0.0,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,3,0.0,0.0,0.0,616,0,1,66,0.02,0.0,normal
594,0.0,0,0.01,0.0,SF,9,0.04,0,tcp,0.2,0.0,255,1.0,0,0,343,http,0.0,1.0,0.0,10,0.0,0.0,0.0,1178,0,1,157,0.0,0.0,normal
595,0.0,0,0.01,0.0,SF,8,0.02,0,tcp,0.2,0.0,255,1.0,0,0,253,http,0.0,1.0,0.0,10,0.0,0.0,0.0,11905,0,1,87,0.0,0.0,normal
596,0.0,5607,1.0,0.85,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,147,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
597,0.0,507,0.0,0.05,SF,1,0.0,0,tcp,0.0,0.0,25,0.1,0,3,437,telnet,0.53,1.0,0.0,1,0.16,0.0,0.0,14421,0,1,255,0.02,0.0,normal
598,0.0,0,0.02,0.0,SF,5,0.14,0,tcp,0.18,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,22,0.57,0.0,0.0,6588,0,1,43,0.56,0.0,normal
599,0.0,0,0.0,0.0,SF,14,0.0,0,tcp,0.0,0.0,255,1.0,0,0,215,http,0.0,1.0,0.0,14,0.0,0.0,0.0,10499,0,1,255,0.0,0.0,normal
600,0.0,0,0.0,0.0,SF,33,0.0,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.03,33,0.0,0.03,0.0,1400,0,1,255,0.0,0.0,normal
601,0.0,0,0.11,0.0,SF,9,0.01,0,tcp,0.0,0.0,255,1.0,0,0,303,http,0.0,1.0,0.0,9,0.0,0.0,0.0,555,0,1,9,0.0,0.0,normal
602,0.0,0,0.0,0.01,SF,181,0.0,0,udp,0.0,0.0,250,0.98,0,0,45,domain_u,0.0,1.0,0.0,181,0.0,0.0,0.0,45,0,0,255,0.0,0.0,normal
603,0.0,1,0.05,0.05,SF,2,0.0,0,udp,0.0,0.0,5,0.12,0,0,105,private,0.0,1.0,0.0,2,0.0,0.0,0.0,147,0,0,41,0.0,0.0,normal
604,0.0,0,0.01,0.0,SF,122,0.0,0,udp,0.01,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,202,0.0,0.0,0.0,43,0,0,255,0.0,0.0,normal
605,0.0,0,0.0,0.0,SF,22,0.0,0,tcp,0.14,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,28,0.0,0.0,0.0,2302,0,1,255,0.0,0.0,normal
606,0.0,2,0.01,0.02,SF,1,0.0,0,tcp,1.0,0.0,147,0.81,0,0,1591,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,372,0,1,181,0.0,0.0,normal
608,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.0,0.0,255,1.0,0,0,290,http,0.0,1.0,0.0,11,0.0,0.0,0.0,3006,0,1,255,0.0,0.0,normal
609,0.02,0,0.0,0.0,SF,44,0.0,0,tcp,0.0,0.0,255,1.0,0,0,255,http,0.0,1.0,0.0,44,0.0,0.0,0.02,861,0,1,255,0.0,0.0,normal
610,0.0,0,0.01,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,302,http,0.0,1.0,0.0,10,0.0,0.0,0.0,498,0,1,131,0.0,0.0,normal
611,0.0,0,0.04,0.0,SF,26,0.03,0,tcp,0.05,0.0,255,1.0,0,0,220,http,0.0,1.0,0.0,42,0.0,0.0,0.0,1398,0,1,26,0.0,0.0,normal
612,0.0,0,0.01,0.01,SF,120,0.0,0,udp,0.0,0.0,245,0.96,0,0,43,domain_u,0.0,1.0,0.0,120,0.0,0.0,0.0,69,0,0,255,0.0,0.0,normal
613,0.0,0,0.88,0.02,SF,73,0.01,0,udp,0.03,0.0,212,0.88,0,0,44,domain_u,0.0,1.0,0.0,75,0.0,0.0,0.0,133,0,0,122,0.08,0.0,normal
614,0.0,0,0.01,0.0,SF,148,0.0,0,udp,0.01,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,228,0.0,0.0,0.0,43,0,0,255,0.0,0.0,normal
615,0.0,0,0.25,0.02,SF,2,0.04,0,tcp,0.0,0.0,48,0.25,0,0,641,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,175,0.0,0.0,normal
616,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,310,http,0.0,1.0,0.0,4,0.0,0.0,0.0,2794,0,1,255,0.0,0.0,normal
617,0.0,0,0.01,0.04,SF,1,0.02,0,tcp,0.0,0.0,133,0.39,0,0,696,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,333,0,1,109,0.0,0.0,normal
618,0.0,0,0.05,0.0,SF,1,0.03,0,tcp,0.0,0.0,58,1.0,0,0,221,http,0.0,1.0,0.0,1,0.0,0.0,0.0,2878,0,1,21,0.0,0.0,normal
620,0.0,0,0.01,0.02,SF,9,0.0,0,udp,0.21,0.0,83,0.99,0,0,42,domain_u,0.0,1.0,0.0,14,0.0,0.0,0.0,42,0,0,84,0.0,0.0,normal
621,0.0,0,0.55,0.07,SF,1,0.04,0,tcp,0.0,0.0,47,0.55,0,0,12,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,44,0.0,0.0,normal
622,0.0,0,0.02,0.0,SF,10,0.09,0,tcp,0.11,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,27,0.0,0.0,0.0,2790,0,1,48,0.0,0.0,normal
623,0.0,0,0.01,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,321,http,0.0,1.0,0.0,10,0.0,0.0,0.0,5683,0,1,168,0.0,0.0,normal
624,0.0,0,0.04,0.0,SF,2,0.05,0,tcp,0.1,0.0,255,1.0,0,0,329,http,0.0,1.0,0.0,31,0.0,0.0,0.0,3982,0,1,24,0.0,0.0,normal
625,0.0,0,0.01,0.0,SF,9,0.02,0,tcp,0.0,0.0,255,1.0,0,0,320,http,0.0,1.0,0.0,9,0.0,0.0,0.0,379,0,1,123,0.0,0.0,normal
626,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,10,0.0,0.0,0.0,3762,0,1,255,0.0,0.0,normal
628,0.0,0,0.01,0.0,SF,11,0.09,0,tcp,0.0,0.0,255,1.0,0,0,247,http,0.0,1.0,0.0,11,0.61,0.0,0.0,1416,0,1,156,0.46,0.0,normal
629,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.33,0.0,255,1.0,0,0,353,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1483,0,1,255,0.0,0.0,normal
631,0.0,2,0.0,0.02,SF,1,0.02,0,tcp,1.0,0.02,119,0.48,0,0,3065,smtp,0.01,1.0,0.0,2,0.0,0.0,0.0,331,0,1,243,0.0,0.0,normal
632,0.0,0,0.14,0.29,SF,1,0.0,0,udp,0.0,0.0,1,0.14,0,0,102,other,0.0,1.0,0.0,1,0.0,0.0,0.0,102,0,0,7,0.0,0.0,normal
633,0.0,0,0.25,0.0,SF,4,0.03,0,tcp,0.4,0.0,255,1.0,0,0,259,http,0.0,1.0,0.0,5,0.0,0.0,0.0,750,0,1,4,0.0,0.0,normal
634,0.0,1082,0.86,0.42,SF,2,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
635,0.03,0,0.0,0.0,SF,32,0.0,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,0.0,32,0.0,0.0,0.03,354,0,0,255,0.0,0.0,normal
636,0.0,0,0.02,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,309,http,0.0,1.0,0.0,1,0.0,0.0,0.0,306,0,1,66,0.0,0.0,normal
637,0.0,0,1.0,0.0,REJ,1,0.15,0,tcp,1.0,0.0,247,1.0,0,0,0,http,0.0,1.0,1.0,2,0.68,1.0,0.0,0,0,0,1,1.0,0.0,normal
638,0.0,0,0.01,0.0,SF,3,0.05,0,tcp,0.0,0.0,255,1.0,0,0,278,http,0.0,1.0,0.0,3,0.0,0.0,0.0,7227,0,1,153,0.0,0.0,normal
639,0.0,0,0.02,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,313,http,0.0,1.0,0.0,1,0.0,0.0,0.0,761,0,1,43,0.0,0.0,normal
640,0.0,0,0.0,0.0,SF,15,0.01,0,tcp,0.0,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,15,0.0,0.0,0.0,1212,0,1,242,0.0,0.0,normal
641,0.0,0,0.1,0.0,SF,2,0.05,0,tcp,0.67,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,3,0.0,0.0,0.0,9165,0,1,10,0.0,0.0,normal
642,0.0,0,0.05,0.0,SF,21,0.04,0,tcp,0.0,0.0,255,1.0,0,0,328,http,0.0,1.0,0.0,21,0.0,0.0,0.0,2243,0,1,21,0.0,0.0,normal
643,0.0,0,0.04,0.0,REJ,1,0.1,0,tcp,0.0,0.0,249,1.0,0,0,0,http,0.0,1.0,1.0,1,0.96,1.0,0.0,0,0,0,23,1.0,0.0,normal
644,0.0,0,0.0,0.01,SF,3,0.0,0,tcp,0.29,0.0,252,0.99,0,0,251,http,0.0,1.0,0.0,7,0.0,0.0,0.0,301,0,1,255,0.0,0.0,normal
646,0.0,0,0.17,0.0,REJ,1,0.21,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.88,1.0,0.0,0,0,0,6,1.0,0.0,normal
647,0.0,0,0.33,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,1,0.0,0.0,0.0,511,0,1,3,0.0,0.0,normal
648,0.0,0,0.01,0.0,SF,4,0.02,0,tcp,0.4,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,5,0.0,0.0,0.0,431,0,1,107,0.0,0.0,normal
650,0.0,0,0.17,0.0,SF,6,0.02,0,tcp,0.0,0.01,255,1.0,0,0,218,http,0.0,1.0,0.0,6,0.0,0.0,0.0,974,0,1,6,0.0,0.0,normal
651,0.0,0,0.01,0.0,SF,7,0.01,0,tcp,0.0,0.0,255,1.0,0,0,325,http,0.0,1.0,0.0,7,0.0,0.0,0.0,2649,0,1,107,0.0,0.0,normal
652,0.0,240,0.0,0.01,SF,9,0.0,0,tcp,0.2,0.0,250,0.98,0,0,328,http,0.0,1.0,0.0,10,0.0,0.1,0.0,275,0,1,255,0.0,0.0,normal
653,0.0,0,0.01,0.03,SF,1,0.2,0,tcp,0.0,0.0,10,0.03,0,0,9,finger,0.01,1.0,0.0,1,0.0,0.0,0.0,138,0,0,195,0.01,0.0,normal
654,0.0,0,0.01,0.01,SF,96,0.0,0,udp,0.02,0.0,254,1.0,0,0,46,domain_u,0.0,1.0,0.0,178,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
655,0.0,1,0.01,0.03,SF,1,0.01,0,tcp,0.0,0.0,167,0.57,0,0,1079,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,334,0,1,138,0.0,0.0,normal
656,0.0,0,0.0,0.01,SF,79,0.0,0,udp,0.01,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,159,0.0,0.0,0.0,139,0,0,255,0.0,0.0,normal
657,0.0,26,0.01,0.02,SF,1,0.0,5,tcp,0.0,0.02,49,0.28,0,0,273,ftp,0.01,1.0,0.0,1,0.0,0.0,0.0,903,1,1,176,0.0,0.0,normal
658,0.0,0,0.5,0.0,SF,2,0.0,0,tcp,0.0,0.0,2,1.0,0,0,237,http,0.0,1.0,0.0,2,0.0,0.0,0.0,138,0,1,2,0.0,0.0,normal
659,0.0,0,0.2,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,1,0.0,0.0,0.0,1357,0,1,5,0.0,0.0,normal
661,0.0,0,0.02,0.0,SF,3,0.01,0,tcp,0.5,0.0,255,1.0,0,0,262,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1011,0,1,94,0.0,0.0,normal
662,0.0,0,0.0,0.0,SF,9,0.0,0,tcp,0.0,0.0,255,1.0,0,0,261,http,0.0,1.0,0.0,9,0.0,0.0,0.0,8412,0,1,255,0.0,0.0,normal
663,0.0,0,0.01,0.0,SF,8,0.01,0,tcp,0.0,0.0,255,1.0,0,0,294,http,0.0,1.0,0.0,8,0.0,0.0,0.0,1719,0,1,108,0.0,0.0,normal
664,0.0,0,0.02,0.0,SF,2,0.04,0,tcp,0.67,0.0,82,1.0,0,0,221,http,0.0,1.0,0.0,3,0.0,0.0,0.0,981,0,1,50,0.0,0.0,normal
665,0.0,0,0.09,0.0,SF,2,0.07,0,tcp,0.0,0.0,255,1.0,0,0,284,http,0.0,1.0,0.0,2,0.0,0.0,0.0,10352,0,1,11,0.0,0.0,normal
666,0.0,0,0.03,0.0,SF,3,0.02,0,tcp,0.0,0.0,129,1.0,0,0,309,http,0.0,1.0,0.0,3,0.0,0.0,0.0,16096,0,1,31,0.0,0.0,normal
667,0.0,0,0.04,0.0,SF,2,0.05,0,tcp,0.0,0.01,255,1.0,0,0,214,http,0.0,1.0,0.0,2,0.0,0.0,0.0,283,0,1,27,0.0,0.0,normal
669,0.0,0,0.83,0.33,SF,1,0.03,0,tcp,0.0,0.0,92,0.83,0,0,748,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,6,0.0,0.0,normal
670,0.0,0,0.01,0.0,SF,4,0.04,0,tcp,0.0,0.0,255,1.0,0,0,329,http,0.0,1.0,0.0,4,0.0,0.0,0.0,8437,0,1,83,0.0,0.0,normal
671,0.0,0,0.5,0.38,SF,2,0.02,0,tcp,0.0,0.0,119,0.5,0,0,9,ftp_data,0.0,1.0,0.0,2,0.01,0.0,0.0,0,0,1,185,0.37,0.0,normal
672,0.0,0,0.0,0.01,SF,222,0.0,0,udp,0.01,0.0,253,0.99,0,0,46,domain_u,0.0,1.0,0.0,302,0.0,0.0,0.0,128,0,0,255,0.0,0.0,normal
673,0.0,0,0.02,0.02,SF,2,0.0,0,tcp,0.0,0.0,6,0.02,0,0,1766,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,255,0.83,0.0,normal
674,0.0,7,0.01,0.03,SF,1,0.33,0,tcp,0.0,0.0,6,0.03,0,0,8,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,135,0,0,196,0.01,0.0,normal
675,0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.67,0.0,255,1.0,0,0,266,http,0.0,1.0,0.0,6,0.0,0.0,0.0,529,0,1,94,0.0,0.0,normal
677,0.0,0,0.01,0.0,SF,11,0.04,0,tcp,0.17,0.0,255,1.0,0,0,295,http,0.0,1.0,0.0,12,0.0,0.0,0.0,465,0,1,69,0.0,0.0,normal
678,0.0,0,0.06,0.0,SF,2,0.11,0,tcp,0.57,0.0,19,1.0,0,0,228,http,0.0,1.0,0.0,7,0.0,0.0,0.0,6834,0,1,18,0.0,0.0,normal
679,0.0,0,0.01,0.0,REJ,1,0.02,0,tcp,1.0,0.0,195,1.0,0,0,0,http,0.0,1.0,1.0,3,0.84,1.0,0.0,0,0,0,118,0.74,0.0,normal
680,0.0,0,1.0,0.0,SF,1,0.0,0,icmp,0.0,0.0,247,1.0,0,0,30,ecr_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,247,0.0,0.0,normal
681,0.0,1,0.01,0.03,SF,1,0.02,0,tcp,1.0,0.0,117,0.31,0,0,2078,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,333,0,1,89,0.0,0.0,normal
682,0.0,0,0.02,0.04,SF,1,0.0,0,tcp,0.0,0.0,5,0.02,0,0,19,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,201,0.0,0.0,normal
683,0.0,0,0.01,0.02,SF,1,0.03,0,tcp,0.0,0.0,69,0.36,0,0,661,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,329,0,1,163,0.0,0.0,normal
684,0.0,0,0.0,0.17,SF,1,0.0,0,tcp,1.0,0.0,100,0.39,0,0,1075,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,364,0,1,255,0.0,0.0,normal
685,0.0,0,0.01,0.0,SF,12,0.02,0,tcp,0.14,0.0,255,1.0,0,0,223,http,0.0,1.0,0.0,21,0.0,0.0,0.0,656,0,1,172,0.0,0.0,normal
686,0.0,0,0.03,0.0,SF,10,0.01,0,tcp,0.0,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,10,0.0,0.0,0.0,2470,0,1,32,0.0,0.0,normal
687,0.0,0,0.02,0.0,SF,19,0.03,0,tcp,0.06,0.0,255,1.0,0,0,201,http,0.0,1.0,0.0,34,0.0,0.0,0.0,1938,0,1,44,0.0,0.0,normal
688,0.0,0,0.09,0.0,SF,4,0.25,0,tcp,0.29,0.0,28,1.0,0,0,271,http,0.0,1.0,0.0,7,0.0,0.0,0.0,4781,0,1,11,0.0,0.0,normal
689,0.0,0,0.19,0.02,SF,1,0.04,0,tcp,0.0,0.0,50,0.19,0,0,14416,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,205,0.0,0.0,normal
690,0.0,0,0.02,0.0,SF,5,0.04,0,tcp,0.33,0.0,52,1.0,0,0,227,http,0.0,1.0,0.0,6,0.0,0.0,0.0,11564,0,1,41,0.0,0.0,normal
691,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.4,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,5,0.0,0.0,0.0,2445,0,1,255,0.0,0.0,normal
692,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.0,0.0,255,1.0,0,0,176,http,0.0,1.0,0.0,6,0.0,0.0,0.0,426,0,1,255,0.0,0.0,normal
693,0.0,0,0.0,0.0,SF,17,0.02,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,17,0.0,0.0,0.0,762,0,1,202,0.0,0.0,normal
694,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,20,0.08,0,0,855,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,575,0,1,255,0.0,0.0,normal
695,0.0,0,0.0,0.02,SF,1,0.01,0,tcp,0.0,0.0,166,0.63,0,0,944,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,214,0.0,0.0,normal
697,0.0,0,0.06,0.0,SF,1,0.06,0,tcp,0.0,0.0,255,1.0,0,0,166,http,0.0,1.0,0.0,1,0.0,0.0,0.0,34660,0,1,16,0.0,0.0,normal
698,0.0,0,0.0,0.01,SF,4,0.0,0,tcp,0.4,0.0,240,0.94,0,0,306,http,0.0,1.0,0.0,5,0.0,0.2,0.0,2698,0,1,255,0.01,0.0,normal
699,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,313,http,0.0,1.0,0.0,4,0.0,0.0,0.0,8549,0,1,255,0.0,0.0,normal
700,0.0,0,0.01,0.0,SF,3,0.01,0,tcp,0.0,0.0,255,1.0,0,0,285,http,0.0,1.0,0.0,3,0.0,0.0,0.0,6008,0,1,128,0.01,0.0,normal
701,0.0,0,0.03,0.0,SF,8,0.02,0,tcp,0.13,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,23,0.0,0.0,0.0,1411,0,1,37,0.0,0.0,normal
702,0.0,0,0.03,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,256,http,0.0,1.0,0.0,1,0.0,0.0,0.0,12984,0,1,34,0.0,0.0,normal
703,0.0,1,0.01,0.02,SF,1,0.01,0,tcp,1.0,0.0,185,0.68,0,0,3740,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,449,0,1,193,0.0,0.0,normal
704,0.1,0,0.03,0.0,SF,10,0.04,0,tcp,0.18,0.0,255,1.0,0,0,224,http,0.03,1.0,0.0,11,0.0,0.0,0.09,449,0,1,39,0.0,0.0,normal
705,0.0,0,0.03,0.0,SF,7,0.04,0,tcp,0.0,0.0,255,1.0,0,0,201,http,0.03,1.0,0.0,7,0.0,0.0,0.0,169,0,1,29,0.0,0.0,normal
706,0.0,0,0.01,0.0,SF,32,0.03,0,tcp,0.09,0.0,255,1.0,0,0,285,http,0.0,1.0,0.0,34,0.0,0.0,0.0,304,0,1,101,0.0,0.0,normal
707,0.0,0,0.17,0.02,SF,8,0.0,0,tcp,0.0,0.0,44,0.17,0,0,7422,ftp_data,0.0,1.0,0.0,8,0.0,0.0,0.0,0,0,1,255,0.72,0.0,normal
708,0.0,0,0.5,0.0,SF,2,0.0,0,tcp,0.0,0.0,2,1.0,0,0,198,http,0.0,1.0,0.0,2,0.0,0.0,0.0,12884,0,1,2,0.0,0.0,normal
709,0.0,20,0.0,0.02,SF,1,0.0,0,tcp,1.0,0.0,157,0.62,0,0,2310,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,328,0,1,255,0.0,0.0,normal
710,0.0,0,0.03,0.0,SF,6,0.01,0,tcp,0.0,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,6,0.0,0.0,0.0,955,0,1,38,0.0,0.0,normal
712,0.0,0,0.0,0.01,SF,171,0.0,0,udp,0.01,0.0,232,0.91,0,0,45,domain_u,0.0,1.0,0.0,173,0.0,0.0,0.0,77,0,0,255,0.0,0.0,normal
713,0.0,0,0.0,0.03,SF,1,0.0,0,tcp,0.0,0.0,12,0.05,0,0,9,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,142,0,0,235,0.0,0.0,normal
714,0.0,0,0.01,0.0,SF,2,0.03,0,tcp,0.0,0.0,255,1.0,0,0,283,http,0.0,1.0,0.0,2,0.0,0.0,0.0,912,0,1,75,0.0,0.0,normal
715,0.5,0,0.01,0.0,SF,2,0.02,0,tcp,0.4,0.0,255,1.0,0,0,221,http,0.01,1.0,0.0,10,0.0,0.1,0.1,1789,0,1,73,0.0,0.0,normal
716,0.0,0,0.0,0.02,SF,5,0.0,0,tcp,0.0,0.01,187,0.88,0,0,302,http,0.0,1.0,0.0,5,0.01,0.0,0.0,1380,0,1,212,0.0,0.0,normal
717,0.0,0,0.0,0.0,SF,28,0.0,0,tcp,0.0,0.0,255,1.0,0,0,355,http,0.0,1.0,0.0,28,0.0,0.0,0.0,870,0,1,255,0.0,0.0,normal
718,0.0,18,0.01,0.04,SF,1,0.0,0,tcp,0.0,0.0,1,0.01,0,0,106,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,1468,0,0,117,0.0,0.0,normal
719,0.0,0,0.02,0.0,SF,16,0.05,0,tcp,0.0,0.0,255,1.0,0,0,286,http,0.0,1.0,0.0,16,0.0,0.0,0.0,1423,0,1,64,0.0,0.0,normal
720,0.0,0,0.01,0.0,SF,1,0.01,0,tcp,1.0,0.0,255,1.0,0,0,168,http,0.0,1.0,0.0,2,0.0,0.0,0.0,9551,0,1,230,0.0,0.0,normal
721,0.0,0,0.01,0.0,SF,39,0.01,0,tcp,0.0,0.0,255,1.0,0,0,238,http,0.0,1.0,0.0,39,0.0,0.0,0.0,864,0,1,137,0.0,0.0,normal
722,0.0,0,0.08,0.0,SF,6,0.05,0,tcp,0.0,0.0,255,1.0,0,0,291,http,0.0,1.0,0.0,6,0.0,0.0,0.0,10369,0,1,13,0.0,0.0,normal
723,0.0,0,0.04,0.11,SF,1,0.02,0,tcp,0.0,0.0,129,0.74,0,0,749,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,27,0.0,0.0,normal
724,0.0,0,0.0,0.0,SF,12,0.01,0,tcp,0.0,0.0,255,1.0,0,0,198,http,0.0,1.0,0.0,12,0.01,0.0,0.0,6924,0,1,230,0.01,0.0,normal
725,0.0,0,0.2,0.0,SF,1,0.02,0,tcp,0.75,0.0,255,1.0,0,0,167,http,0.0,1.0,0.0,4,0.0,0.25,0.0,709,0,1,5,0.0,0.0,normal
726,0.0,0,0.01,0.0,SF,17,0.03,0,tcp,0.06,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,35,0.0,0.0,0.0,851,0,1,127,0.0,0.0,normal
727,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.0,0.0,255,1.0,0,0,337,http,0.0,1.0,0.0,6,0.0,0.0,0.0,3360,0,1,255,0.0,0.0,normal
728,0.0,0,0.01,0.04,SF,1,0.01,0,tcp,0.0,0.01,156,0.41,0,0,729,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,328,0,1,106,0.0,0.0,normal
729,0.0,0,0.01,0.0,SF,3,0.0,0,tcp,0.0,0.0,255,1.0,0,0,222,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1483,0,1,255,0.0,0.0,normal
730,0.0,0,0.14,0.0,REJ,1,0.24,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.91,1.0,0.0,0,0,0,7,1.0,0.0,normal
731,0.0,0,0.0,0.0,SF,145,0.0,0,udp,0.01,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,225,0.0,0.0,0.0,134,0,0,255,0.0,0.0,normal
732,0.0,0,1.0,0.0,SF,1,0.07,0,tcp,0.0,0.0,255,1.0,0,0,246,http,0.0,1.0,0.0,1,0.0,0.0,0.0,2719,0,1,1,0.0,0.0,normal
733,0.0,0,0.02,0.0,SF,8,0.02,0,tcp,0.0,0.0,255,1.0,0,0,222,http,0.0,1.0,0.0,8,0.0,0.0,0.0,771,0,1,45,0.0,0.0,normal
734,0.0,409,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.88,113,0.45,0,2,279,telnet,0.8,1.0,0.0,1,0.0,0.0,0.0,9598,0,1,251,0.0,0.0,normal
735,0.0,0,0.01,0.0,SF,12,0.0,0,tcp,0.0,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,12,0.0,0.0,0.0,651,0,1,255,0.0,0.0,normal
736,0.0,0,0.0,0.0,SF,26,0.0,0,tcp,0.07,0.0,255,1.0,0,0,299,http,0.0,1.0,0.0,44,0.0,0.0,0.0,447,0,1,255,0.0,0.0,normal
737,0.0,0,0.36,0.27,SF,2,0.02,0,tcp,0.0,0.01,88,0.36,0,0,12,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,11,0.0,0.0,normal
738,0.0,0,0.01,0.0,SF,30,0.03,0,tcp,0.06,0.01,255,1.0,0,0,281,http,0.0,1.0,0.0,31,0.0,0.0,0.0,1951,0,1,77,0.0,0.0,normal
739,0.0,0,0.01,0.01,SF,4,0.0,0,udp,0.5,0.0,245,0.96,0,0,42,domain_u,0.0,1.0,0.0,6,0.0,0.0,0.0,42,0,0,255,0.0,0.0,normal
740,0.0,0,0.0,0.0,SF,15,0.0,0,tcp,0.0,0.0,255,1.0,0,0,263,http,0.0,1.0,0.0,15,0.0,0.0,0.0,453,0,1,255,0.0,0.0,normal
